id,common_name,observed_on,place_guess,location,quality_grade,annotation_summary,url,latitude,longitude,life_stage,alive_dead
151008345,Eastern Mudsnail,2023-01-05 12:51:32-05:00,"Sandy Hook, Middletown Township, NJ, USA","[40.424916, -73.9841969722]",research,,https://www.inaturalist.org/observations/151008345,40.424916,-73.9841969722,,
150976634,Mud Fiddler Crab,2023-03-12 12:07:00-04:00,"Absecon, NJ 08201, USA","[39.4262638889, -74.4881138889]",research,,https://www.inaturalist.org/observations/150976634,39.4262638889,-74.4881138889,,
150523140,Ipswich Sparrow,2023-03-05 09:38:00-05:00,"Barnegat Lighthouse State Park, Barnegat Light, Ocean County, NJ, USA","[39.7629018202, -74.1041917728]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/150523140,39.7629018202,-74.1041917728,,Alive
150523118,Ipswich Sparrow,2023-03-05 09:07:00-05:00,"Barnegat Lighthouse State Park, Barnegat Light, Ocean County, NJ, USA","[39.7632694977, -74.1043758237]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/150523118,39.7632694977,-74.1043758237,,Alive
150523117,Ipswich Sparrow,2023-03-05 08:55:00-05:00,"Barnegat Lighthouse State Park, Barnegat Light, Ocean County, NJ, USA","[39.7634378726, -74.1044106925]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/150523117,39.7634378726,-74.1044106925,,Alive
150441410,Eastern Mudsnail,2023-03-06 15:03:00-05:00,"Sayreville, NJ, USA","[40.479326615, -74.2684842769]",research,,https://www.inaturalist.org/observations/150441410,40.479326615,-74.2684842769,,
150427144,Eastern Mudsnail,2023-03-06 13:53:12-05:00,"Sayreville, NJ, USA","[40.4791883215, -74.2676875908]",research,,https://www.inaturalist.org/observations/150427144,40.4791883215,-74.2676875908,,
149416391,Atlantic Menhaden,2022-07-10 10:17:05-04:00,"Absecon Island, Atlantic City, NJ, US","[39.3733466667, -74.4133133333]",research,,https://www.inaturalist.org/observations/149416391,39.3733466667,-74.4133133333,,
149281804,Atlantic Menhaden,2023-02-20 16:38:55-05:00,"Ocean City, Ocean City, NJ, US","[39.2168783333, -74.64727]",research,,https://www.inaturalist.org/observations/149281804,39.2168783333,-74.64727,,
149139910,Northern Diamondback Terrapin,2022-06-26 15:31:00-04:00,United States,"[40.7802890822, -74.0094463402]",research,,https://www.inaturalist.org/observations/149139910,40.7802890822,-74.0094463402,,
149139136,Northern Diamondback Terrapin,2022-06-11 11:28:00-04:00,United States,"[40.1366798159, -74.1460164194]",research,,https://www.inaturalist.org/observations/149139136,40.1366798159,-74.1460164194,,
149139133,Northern Diamondback Terrapin,2022-06-05 12:09:00-04:00,United States,"[40.6679306858, -74.1260866325]",research,,https://www.inaturalist.org/observations/149139133,40.6679306858,-74.1260866325,,
148687299,Northern Diamondback Terrapin,2023-02-06 12:06:00-05:00,United States,"[40.7469776719, -74.1581891984]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/148687299,40.7469776719,-74.1581891984,,Dead
148111247,Ipswich Sparrow,2023-02-04 14:34:00-05:00,Barnegat Light,"[39.757619927, -74.1062466055]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/148111247,39.757619927,-74.1062466055,,Alive
147921584,Ipswich Sparrow,2023-02-02 19:45:32-05:00,"Shell Pile, Wildwood, NJ, US","[38.96118, -74.8648533333]",research,,https://www.inaturalist.org/observations/147921584,38.96118,-74.8648533333,,
147917136,Atlantic Menhaden,2023-02-02 12:54:18-05:00,"Port Norris, NJ 08349, USA","[39.2877394289, -75.1301688328]",research,,https://www.inaturalist.org/observations/147917136,39.2877394289,-75.1301688328,,
147656077,Northern Diamondback Terrapin,2023-01-28 17:29:42-05:00,"New Jersey, US","[39.1062279194, -74.9569226446]",research,"Life Stage: Adult, Sex: Male, Alive or Dead: Dead",https://www.inaturalist.org/observations/147656077,39.1062279194,-74.9569226446,Adult,Dead
147407244,Northern Diamondback Terrapin,2022-06-08 11:37:08-04:00,"New Jersey, US","[39.4472683475, -74.3920041929]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/147407244,39.4472683475,-74.3920041929,Adult,Dead
147388444,Ipswich Sparrow,2023-01-21 09:46:00-05:00,"Cape May, New Jersey, United States","[38.942538, -74.86311]",research,,https://www.inaturalist.org/observations/147388444,38.942538,-74.86311,,
147307228,Northern Diamondback Terrapin,2022-05-21 17:22:00-04:00,"New Jersey, US","[39.3921474278, -75.0141306233]",research,,https://www.inaturalist.org/observations/147307228,39.3921474278,-75.0141306233,,
145915281,Ipswich Sparrow,2022-12-30 14:17:00-05:00,"Barnegat Lighthouse State Park, Barnegat Light, Ocean County, NJ, USA","[39.7639429369, -74.1046257868]",research,,https://www.inaturalist.org/observations/145915281,39.7639429369,-74.1046257868,,
145894816,Ipswich Sparrow,2023-01-02 11:32:00-05:00,"Long Beach, NJ, USA","[39.5259702845, -74.2764393365]",research,,https://www.inaturalist.org/observations/145894816,39.5259702845,-74.2764393365,,
145894815,Ipswich Sparrow,2023-01-02 11:31:00-05:00,"Long Beach, NJ, USA","[39.5260011164, -74.2763541142]",research,,https://www.inaturalist.org/observations/145894815,39.5260011164,-74.2763541142,,
145894814,Ipswich Sparrow,2023-01-02 11:17:00-05:00,"Long Beach, NJ, USA","[39.5267363107, -74.2756768784]",research,,https://www.inaturalist.org/observations/145894814,39.5267363107,-74.2756768784,,
145710996,Eastern Mudsnail,2022-12-30 10:40:38-05:00,"Upper New York Bay, Jersey City, NJ, US","[40.6942333333, -74.0656888333]",research,,https://www.inaturalist.org/observations/145710996,40.6942333333,-74.0656888333,,
145702076,Atlantic Menhaden,2023-01-02 12:05:21-05:00,"Long Beach Island, Ocean Gate, NJ, US","[39.7517398882, -74.1023347917]",research,,https://www.inaturalist.org/observations/145702076,39.7517398882,-74.1023347917,,
145698443,Northern Diamondback Terrapin,2023-01-02 13:43:11-05:00,"Cape May County, US-NJ, US","[39.1782224494, -74.8248948522]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/145698443,39.1782224494,-74.8248948522,,Dead
145585367,Eastern Mudsnail,2023-01-01 11:14:24-05:00,"Higbee Ave, Somers Point, NJ, US","[39.3112888508, -74.5924927537]",research,,https://www.inaturalist.org/observations/145585367,39.3112888508,-74.5924927537,,
145392551,Ipswich Sparrow,2022-12-29 14:09:00-05:00,"Berkeley Township, NJ, USA","[39.7636541247, -74.1042563171]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/145392551,39.7636541247,-74.1042563171,,Alive
145219371,Northern Diamondback Terrapin,2022-09-20 09:20:07-04:00,"New Jersey, US","[39.6352424586, -74.3679946889]",research,,https://www.inaturalist.org/observations/145219371,39.6352424586,-74.3679946889,,
144991325,Eastern Mudsnail,2022-11-02 12:22:56-04:00,"Newport, NJ, US","[39.279195, -75.2424916667]",research,,https://www.inaturalist.org/observations/144991325,39.279195,-75.2424916667,,
144920459,Atlantic Menhaden,2022-12-04 16:20:00-05:00,"Seaside Park, NJ 08752, USA","[39.9313472222, -74.0736]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/144920459,39.9313472222,-74.0736,,Dead
144638250,Eastern Mudsnail,2022-12-18 20:06:39-05:00,"Longport-Somers Point Blvd, Somers Point, NJ, US","[39.3132502288, -74.5611700124]",research,,https://www.inaturalist.org/observations/144638250,39.3132502288,-74.5611700124,,
144396480,Northern Diamondback Terrapin,2022-05-21 14:03:43-04:00,United States,"[40.1524280561, -74.0509149253]",research,,https://www.inaturalist.org/observations/144396480,40.1524280561,-74.0509149253,,
144109215,Atlantic Menhaden,2022-11-02 11:31:21-04:00,"Raritan Bay, Belford, NJ, US","[40.497295, -74.0463555]",research,,https://www.inaturalist.org/observations/144109215,40.497295,-74.0463555,,
143816742,Eastern Mudsnail,2022-05-27 11:31:59-04:00,Sea Isle City,"[39.1534431701, -74.6929385886]",research,"Life Stage: Adult, Sex: Cannot Be Determined, Alive or Dead: Alive",https://www.inaturalist.org/observations/143816742,39.1534431701,-74.6929385886,Adult,Alive
143077626,Northern Diamondback Terrapin,2021-07-20 10:16:00-04:00,"New Jersey, US","[39.4856695871, -74.487683905]",research,,https://www.inaturalist.org/observations/143077626,39.4856695871,-74.487683905,,
142785619,Atlantic Menhaden,2022-11-24 07:46:24-05:00,"North Atlantic Ocean, Berkeley Township, NJ, US","[39.8939883333, -74.0797805]",research,,https://www.inaturalist.org/observations/142785619,39.8939883333,-74.0797805,,
142758485,Atlantic Menhaden,2022-11-19 14:10:05-05:00,"Palisades Interstate Park, Fort Lee, NJ, US","[40.8598122577, -73.9571962741]",research,,https://www.inaturalist.org/observations/142758485,40.8598122577,-73.9571962741,,
142596374,Mud Fiddler Crab,2022-10-06 17:06:21-04:00,"Cape Island, Cape May, NJ, US","[38.9503666667, -74.9661033333]",research,,https://www.inaturalist.org/observations/142596374,38.9503666667,-74.9661033333,,
142364454,Ipswich Sparrow,2022-03-01 10:18:00-05:00,"Berkeley Township, NJ, USA","[39.7646366883, -74.1037262433]",research,,https://www.inaturalist.org/observations/142364454,39.7646366883,-74.1037262433,,
142348883,Atlantic Menhaden,2022-11-18 14:13:56-05:00,"Spring Lake, NJ 07762, USA","[40.1389939722, -74.0250479722]",research,,https://www.inaturalist.org/observations/142348883,40.1389939722,-74.0250479722,,
142317534,Eastern Mudsnail,2022-11-18 14:39:00-05:00,Island Beach State Park ,"[39.9010560267, -74.0784767637]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/142317534,39.9010560267,-74.0784767637,,Dead
142317455,Eastern Mudsnail,2022-11-18 14:38:00-05:00,Island Beach State Park ,"[39.9009970593, -74.0785167608]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/142317455,39.9009970593,-74.0785167608,,Dead
142007761,Eastern Mudsnail,2022-10-30,Barnegat Bay,"[39.8675842792, -74.1122507304]",research,,https://www.inaturalist.org/observations/142007761,39.8675842792,-74.1122507304,,
141784526,Mud Fiddler Crab,2022-11-06 11:42:00-05:00,"Galloway, NJ, USA","[39.462923345, -74.4488398817]",research,,https://www.inaturalist.org/observations/141784526,39.462923345,-74.4488398817,,
141383743,Atlantic Menhaden,2022-11-06 07:57:04-05:00,"S Delsea Dr, Cape May, NJ, US","[39.0629805, -74.9125366667]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/141383743,39.0629805,-74.9125366667,,Dead
141280828,Mud Fiddler Crab,2022-11-06 12:01:46-05:00,"Morris Beach, Somers Point, NJ, US","[39.331545, -74.6108466667]",research,,https://www.inaturalist.org/observations/141280828,39.331545,-74.6108466667,,
141177589,Atlantic Menhaden,2022-11-05 13:25:12-04:00,"Sedge Islands, Seaside Park, NJ, US","[39.9498485954, -74.0630286763]",research,,https://www.inaturalist.org/observations/141177589,39.9498485954,-74.0630286763,,
140838884,Atlantic Menhaden,2022-10-29 08:03:00-04:00,"North Atlantic Ocean, NJ, US","[40.2124300658, -73.9884610763]",research,,https://www.inaturalist.org/observations/140838884,40.2124300658,-73.9884610763,,
140596407,Mud Fiddler Crab,2022-10-29 15:12:00-04:00,"1075 Stone Harbor Blvd, Stone Harbor, NJ 08247, USA","[39.0604868, -74.7731307]",research,,https://www.inaturalist.org/observations/140596407,39.0604868,-74.7731307,,
140327959,Mud Fiddler Crab,2022-10-16 13:52:00-04:00,"Nummy Island, Middle Township, NJ 08247, USA","[39.0365022, -74.7904435]",research,,https://www.inaturalist.org/observations/140327959,39.0365022,-74.7904435,,
140109314,Mud Fiddler Crab,2022-10-26 15:23:36-04:00,"Conswell Rd, Cape May, NJ, US","[39.0694971667, -74.9063633333]",research,,https://www.inaturalist.org/observations/140109314,39.0694971667,-74.9063633333,,
139878546,Northern Diamondback Terrapin,2022-09-21 15:03:00-04:00,"New Jersey, US","[39.4222021, -74.4656097186]",research,,https://www.inaturalist.org/observations/139878546,39.4222021,-74.4656097186,,
139878545,Northern Diamondback Terrapin,2022-09-21 15:03:00-04:00,"New Jersey, US","[39.4816994586, -74.5974062002]",research,,https://www.inaturalist.org/observations/139878545,39.4816994586,-74.5974062002,,
139834580,Mud Fiddler Crab,2022-10-23 11:18:49-04:00,"Cape Island, Cape May, NJ, US","[38.9457583333, -74.9637666667]",research,,https://www.inaturalist.org/observations/139834580,38.9457583333,-74.9637666667,,
139671147,Northern Diamondback Terrapin,2022-10-22 14:00:00-04:00,"New Jersey, US","[39.2774203858, -74.7874062556]",research,"Life Stage: Juvenile, Alive or Dead: Alive",https://www.inaturalist.org/observations/139671147,39.2774203858,-74.7874062556,Juvenile,Alive
139401538,Mud Fiddler Crab,2022-10-05 18:06:21-04:00,"Stone Harbor, NJ 08247, USA","[39.0578222222, -74.7751666667]",research,,https://www.inaturalist.org/observations/139401538,39.0578222222,-74.7751666667,,
139350455,Mud Fiddler Crab,2022-10-19 13:04:36-04:00,"Shark River, Neptune, NJ, US","[40.186087014, -74.0441342723]",research,,https://www.inaturalist.org/observations/139350455,40.186087014,-74.0441342723,,
139191135,Eastern Mudsnail,2022-10-16 14:43:25-04:00,"Berkeley Township, NJ, USA","[39.7890487184, -74.0984544531]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/139191135,39.7890487184,-74.0984544531,Adult,Alive
138485504,Atlantic Menhaden,2022-10-08 12:53:27-04:00,"Horseshoe Cove, Highlands, NJ, US","[40.4359783333, -73.9926616667]",research,,https://www.inaturalist.org/observations/138485504,40.4359783333,-73.9926616667,,
138371723,Eastern Mudsnail,2022-10-08 13:04:38-04:00,"Horseshoe Cove, Highlands, NJ, US","[40.4321783333, -73.9937966667]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/138371723,40.4321783333,-73.9937966667,,Alive
138308311,Mud Fiddler Crab,2022-10-10 15:19:00-04:00,"Cliffwood Beach, Aberdeen Township, NJ 07735, USA","[40.4525367369, -74.22424513]",research,,https://www.inaturalist.org/observations/138308311,40.4525367369,-74.22424513,,
138308292,Atlantic Menhaden,2022-10-10 14:50:00-04:00,"Old Bridge, NJ, USA","[40.4531298072, -74.2291290098]",research,"Life Stage: Juvenile, Alive or Dead: Dead",https://www.inaturalist.org/observations/138308292,40.4531298072,-74.2291290098,Juvenile,Dead
138308261,Eastern Mudsnail,2022-10-10 13:44:00-04:00,"Old Bridge, NJ, USA","[40.4531981324, -74.2296162539]",research,,https://www.inaturalist.org/observations/138308261,40.4531981324,-74.2296162539,,
138195151,Eastern Mudsnail,2022-10-09 16:29:39-04:00,"Cape May County, NJ, USA","[39.0592642, -74.7486755]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/138195151,39.0592642,-74.7486755,,Dead
138154611,Eastern Mudsnail,2022-10-09 10:09:24-04:00,"Avalon, NJ 08202, USA","[39.0649709722, -74.749261]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/138154611,39.0649709722,-74.749261,,Dead
138131025,Atlantic Menhaden,2022-10-09 12:01:43-04:00,"North Atlantic Ocean, NJ, US","[39.9559133333, -74.0670778333]",research,,https://www.inaturalist.org/observations/138131025,39.9559133333,-74.0670778333,,
138031829,Eastern Mudsnail,2022-10-08 15:39:30-04:00,"82nd St Beach, Stone Harbor, NJ 08247, USA","[39.0617143997, -74.7470622]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/138031829,39.0617143997,-74.7470622,,Dead
138031430,Eastern Mudsnail,2022-10-08 15:37:27-04:00,"82nd St Beach, Stone Harbor, NJ 08247, USA","[39.0616200997, -74.7471134997]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/138031430,39.0616200997,-74.7471134997,,Dead
138028819,Eastern Mudsnail,2022-10-08 15:28:25-04:00,"82nd St Beach, Stone Harbor, NJ 08247, USA","[39.0616367, -74.7472175997]",research,Alive or Dead: Cannot Be Determined,https://www.inaturalist.org/observations/138028819,39.0616367,-74.7472175997,,Cannot
138027953,Eastern Mudsnail,2022-10-08 15:25:12-04:00,"82nd St Beach, Stone Harbor, NJ 08247, USA","[39.0614549, -74.7472932]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/138027953,39.0614549,-74.7472932,,Dead
137978037,Atlantic Menhaden,2022-10-07 17:44:05-04:00,"Avalon, NJ 08202, USA","[39.0634542997, -74.7463592997]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/137978037,39.0634542997,-74.7463592997,,Dead
137696233,Eastern Mudsnail,2022-10-05 09:56:00-04:00,"Villas, Lower Township, NJ, USA","[39.0172320185, -74.9410242314]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/137696233,39.0172320185,-74.9410242314,,Alive
137518353,Northern Diamondback Terrapin,2022-09-26 21:26:06-04:00,"Cape May County, US-NJ, US","[38.8902899381, -74.8229899527]",research,,https://www.inaturalist.org/observations/137518353,38.8902899381,-74.8229899527,,
137419713,Mud Fiddler Crab,2022-09-20 07:45:00-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4273949456, -73.9869163413]",research,"Life Stage: Adult, Sex: Male, Alive or Dead: Alive",https://www.inaturalist.org/observations/137419713,40.4273949456,-73.9869163413,Adult,Alive
137141835,Atlantic Menhaden,2022-09-25 15:35:07-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4155426025, -73.9816284178]",research,,https://www.inaturalist.org/observations/137141835,40.4155426025,-73.9816284178,,
136989641,Eastern Mudsnail,2022-09-26 15:55:22-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4154333333, -73.9820633333]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/136989641,40.4154333333,-73.9820633333,,Dead
136985885,Eastern Mudsnail,2022-09-29 16:48:25-04:00,"Sayreville, NJ, USA","[40.4790797918, -74.267636463]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/136985885,40.4790797918,-74.267636463,,Alive
136957773,Atlantic Menhaden,2022-09-29 13:44:00-04:00,"Piscataway, NJ 08854, USA","[40.5070365752, -74.4486525043]",research,,https://www.inaturalist.org/observations/136957773,40.5070365752,-74.4486525043,,
136910113,Eastern Mudsnail,2022-09-26 16:11:34-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4158783333, -73.9824133333]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/136910113,40.4158783333,-73.9824133333,,Dead
136910069,Eastern Mudsnail,2022-09-26 16:14:42-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4159383333, -73.9824666667]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/136910069,40.4159383333,-73.9824666667,,Dead
136909747,Eastern Mudsnail,2022-09-26 16:22:43-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4162533333, -73.982895]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/136909747,40.4162533333,-73.982895,,Dead
136879994,Mud Fiddler Crab,2022-09-26 16:35:00-04:00,"Spermaceti Cove, Highlands, NJ, US","[40.4172883333, -73.98378]",research,,https://www.inaturalist.org/observations/136879994,40.4172883333,-73.98378,,
136879741,Eastern Mudsnail,2022-09-26 16:55:15-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4180833333, -73.9855583333]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/136879741,40.4180833333,-73.9855583333,,Dead
136802603,Eastern Mudsnail,2022-09-26 17:32:07-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4196866667, -73.9873283333]",research,,https://www.inaturalist.org/observations/136802603,40.4196866667,-73.9873283333,,
136639624,Mud Fiddler Crab,2022-09-26 13:02:00-04:00,"Galloway, NJ, USA","[39.4451166667, -74.4660027778]",research,,https://www.inaturalist.org/observations/136639624,39.4451166667,-74.4660027778,,
136614530,Mud Fiddler Crab,2022-09-25 15:48:00-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4273284101, -73.9871706176]",research,,https://www.inaturalist.org/observations/136614530,40.4273284101,-73.9871706176,,
136556993,Mud Fiddler Crab,2022-09-25 11:45:00-04:00,"Raritan Bay, South Amboy, NJ, US","[40.4846087987, -74.2742513103]",research,,https://www.inaturalist.org/observations/136556993,40.4846087987,-74.2742513103,,
136525758,Eastern Mudsnail,2022-09-25 22:09:02-04:00,"Peck Beach, Ocean City, NJ, US","[39.2829447027, -74.5573916995]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/136525758,39.2829447027,-74.5573916995,,Dead
136524549,Eastern Mudsnail,2022-09-25 21:55:37-04:00,"Peck Beach, Ocean City, NJ, US","[39.2897863995, -74.5524613754]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/136524549,39.2897863995,-74.5524613754,,Dead
136511758,Eastern Mudsnail,2022-09-25 15:47:00-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4273284101, -73.9871612299]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/136511758,40.4273284101,-73.9871612299,,Alive
136419756,Northern Diamondback Terrapin,2022-05-22 10:24:25-04:00,"New Jersey, US","[39.0798312976, -74.9085454733]",research,,https://www.inaturalist.org/observations/136419756,39.0798312976,-74.9085454733,,
136040687,Northern Diamondback Terrapin,2022-09-22 10:46:18-04:00,"New Jersey, US","[39.5581896691, -74.4021363548]",research,,https://www.inaturalist.org/observations/136040687,39.5581896691,-74.4021363548,,
135869134,Northern Diamondback Terrapin,2022-09-14 16:20:00-04:00,"New Jersey, US","[39.4832839074, -74.5339547629]",research,,https://www.inaturalist.org/observations/135869134,39.4832839074,-74.5339547629,,
135866829,Mud Fiddler Crab,2022-09-14 13:36:00-04:00,"Edwin B. Forsythe NWR, Galloway, NJ, USA","[39.4574153873, -74.4213197855]",research,,https://www.inaturalist.org/observations/135866829,39.4574153873,-74.4213197855,,
135859708,Northern Diamondback Terrapin,2022-09-20 12:52:00-04:00,"New Jersey, US","[39.5473093736, -74.5213202777]",research,,https://www.inaturalist.org/observations/135859708,39.5473093736,-74.5213202777,,
135603661,Atlantic Menhaden,2022-09-18 15:23:43-04:00,"Manahawkin Bay, Ocean Gate, NJ, US","[39.6667545793, -74.2103272745]",research,,https://www.inaturalist.org/observations/135603661,39.6667545793,-74.2103272745,,
135552567,Mud Fiddler Crab,2022-09-18 08:58:00-04:00,"Brigantine, NJ 08203, USA","[39.382329471, -74.4124416382]",research,,https://www.inaturalist.org/observations/135552567,39.382329471,-74.4124416382,,
135443590,Atlantic Menhaden,2022-09-16 09:52:44-04:00,"Cedar Bridge Rd, Manahawkin, NJ, US","[39.7171366667, -74.2546466667]",research,,https://www.inaturalist.org/observations/135443590,39.7171366667,-74.2546466667,,
135434996,Mud Fiddler Crab,2022-09-17 17:26:47-04:00,"E Brown Ave, Galloway, NJ, US","[39.4404966667, -74.4712533333]",research,,https://www.inaturalist.org/observations/135434996,39.4404966667,-74.4712533333,,
135392826,Northern Diamondback Terrapin,2022-09-17 12:24:33-04:00,United States,"[40.4782154879, -73.9503668363]",research,,https://www.inaturalist.org/observations/135392826,40.4782154879,-73.9503668363,,
135390010,Northern Diamondback Terrapin,2022-09-17 12:21:16-04:00,United States,"[40.4651969839, -73.8218453726]",research,,https://www.inaturalist.org/observations/135390010,40.4651969839,-73.8218453726,,
134776620,Mud Fiddler Crab,2022-09-12 10:35:56-04:00,"Holly Dr, Cape May, NJ, US","[39.0684916667, -74.9047166667]",research,,https://www.inaturalist.org/observations/134776620,39.0684916667,-74.9047166667,,
134521615,Eastern Mudsnail,2022-09-10 14:24:22-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4055102116, -73.9807863209]",research,,https://www.inaturalist.org/observations/134521615,40.4055102116,-73.9807863209,,
134481769,Mud Fiddler Crab,2022-09-10 10:52:00-04:00,"Galloway, NJ, USA","[39.4629305556, -74.4491388889]",research,,https://www.inaturalist.org/observations/134481769,39.4629305556,-74.4491388889,,
134473474,Mud Fiddler Crab,2022-09-10 10:38:00-04:00,"Galloway, NJ, USA","[39.463685, -74.44872]",research,,https://www.inaturalist.org/observations/134473474,39.463685,-74.44872,,
134218242,Northern Diamondback Terrapin,2022-09-02 12:16:00-04:00,United States,"[38.890799751, -74.8772355207]",research,,https://www.inaturalist.org/observations/134218242,38.890799751,-74.8772355207,,
134095026,Northern Diamondback Terrapin,2022-09-02 12:12:00-04:00,United States,"[38.8914497396, -74.9584781884]",research,,https://www.inaturalist.org/observations/134095026,38.8914497396,-74.9584781884,,
133902636,Mud Fiddler Crab,2022-09-05 08:14:00-04:00,"Galloway, NJ, USA","[39.4644515745, -74.446840068]",research,,https://www.inaturalist.org/observations/133902636,39.4644515745,-74.446840068,,
133808305,Mud Fiddler Crab,2022-09-05 07:51:00-04:00,"Galloway, NJ, USA","[39.4625246844, -74.4494948457]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/133808305,39.4625246844,-74.4494948457,,Alive
133606425,Eastern Mudsnail,2022-09-04 09:38:55-04:00,"Cape May Harbor, Cape May, NJ, US","[38.9449314716, -74.9019406984]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/133606425,38.9449314716,-74.9019406984,,Alive
133397369,Atlantic Menhaden,2022-09-02 18:56:52-04:00,Sayreville,"[40.4691619873, -74.2671737671]",research,,https://www.inaturalist.org/observations/133397369,40.4691619873,-74.2671737671,,
133276400,Mud Fiddler Crab,2021-06-20 12:18:00-04:00,"Galloway, NJ, USA","[39.4630175915, -74.4488671774]",research,,https://www.inaturalist.org/observations/133276400,39.4630175915,-74.4488671774,,
133274945,Northern Diamondback Terrapin,2022-06-14 15:57:00-04:00,"New Jersey, US","[39.7452177682, -74.2342077256]",research,,https://www.inaturalist.org/observations/133274945,39.7452177682,-74.2342077256,,
132620718,Atlantic Menhaden,2022-08-27 12:12:30-04:00,United States,"[39.7790176856, -74.1494752651]",research,,https://www.inaturalist.org/observations/132620718,39.7790176856,-74.1494752651,,
132573707,Northern Diamondback Terrapin,2022-08-27 16:17:44-04:00,United States,"[40.6194587754, -74.1594953658]",research,,https://www.inaturalist.org/observations/132573707,40.6194587754,-74.1594953658,,
132487133,Northern Diamondback Terrapin,2022-08-23 11:31:34-04:00,United States,"[38.8959765683, -74.8698392563]",research,,https://www.inaturalist.org/observations/132487133,38.8959765683,-74.8698392563,,
132470938,Eastern Mudsnail,2022-08-26 17:49:32-04:00,Cape May,"[38.9351861932, -74.9060055614]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/132470938,38.9351861932,-74.9060055614,,Alive
132167998,Mud Fiddler Crab,2022-08-23,"Galloway, NJ, USA","[39.4627903382, -74.4488501921]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/132167998,39.4627903382,-74.4488501921,Adult,Alive
132167740,Northern Diamondback Terrapin,2022-08-23,"New Jersey, US","[39.4902393716, -74.4757950329]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/132167740,39.4902393716,-74.4757950329,Adult,Alive
132077456,Northern Diamondback Terrapin,2022-08-19 19:49:00-04:00,"New Jersey, US","[39.4518827331, -74.5927677731]",research,,https://www.inaturalist.org/observations/132077456,39.4518827331,-74.5927677731,,
131975732,Northern Diamondback Terrapin,2020-07-01 10:19:00-04:00,"New Jersey, US","[39.426587818, -74.5239203915]",research,,https://www.inaturalist.org/observations/131975732,39.426587818,-74.5239203915,,
131975719,Northern Diamondback Terrapin,2020-07-01 10:01:00-04:00,"New Jersey, US","[39.4012229364, -74.4446056296]",research,,https://www.inaturalist.org/observations/131975719,39.4012229364,-74.4446056296,,
131975701,Northern Diamondback Terrapin,2020-07-01 09:36:00-04:00,"New Jersey, US","[39.4344124741, -74.5036614579]",research,,https://www.inaturalist.org/observations/131975701,39.4344124741,-74.5036614579,,
131975697,Northern Diamondback Terrapin,2020-07-01 09:29:00-04:00,"New Jersey, US","[39.5859445121, -74.405928117]",research,,https://www.inaturalist.org/observations/131975697,39.5859445121,-74.405928117,,
